genename PIP_sum PIP_0hr_GABA PIP_1hr_GABA PIP_6hr_GABA PIP_diff
EZH2 0.153227805354984 0.0142872539179612 0.112520370818727 0.0264201806182959 0.124653297519062
TSFM 0.159214336745282 0.0174523969178515 0.141761939827431 NA 0.124309542909579
UBASH3B 0.280512768214007 0.0782556591977424 0.0666071747623414 0.135649934253923 0.124001449818522
RCAN3 0.157604901178389 0.0168278231641704 0.0156562398544069 0.125120838159812 0.123949254850049
UNC79 0.148170783754699 0.0125009351961435 0.135669848558556 NA 0.123168913362412
FBXL4 0.151552406929155 0.0144090944397515 0.0882674805667453 0.0488758319226578 0.122734218049652
SENP8 0.150604152019625 0.0143364400029563 0.117555981429 0.0187117305876682 0.121931272013712
C8orf76 0.153158694379746 0.0157723461032886 0.11797691647705 0.0194094317994075 0.121614002173169
SNX31 0.144574793490971 0.0114950414359426 NA 0.133079752055028 0.121584710619085
GPR35 0.162141116292362 0.0204151416065519 0.0109868495296215 0.130739125156189 0.121310833079259
FNDC9 0.167335684184805 0.0232442513137722 0.0993656912905614 0.0447257415804713 0.120847181557261
INPP5B 0.245800042546585 0.0626189887464725 0.15090881842906 0.0322722353710527 0.12056206505364
PLEKHH3 0.259483311899599 0.0694655327357936 0.165092768850871 0.0249250103129345 0.120552246428012
TOR2A 0.209887275459467 0.0448255773317886 0.0659764517580982 0.0990852463695806 0.12023612079589
PRKAR1B 0.149095588072422 0.0145537977961014 0.0112958337862624 0.123245956490058 0.119987992480219
FH 0.15990896531564 0.0201187469141111 0.0120266361005391 0.12776358230099 0.119671471487418
JPH3 0.155363079784746 0.0178927067604324 0.0151280952327775 0.122342277791536 0.119577666263881
CADPS2 0.145570845511528 0.013025830874261 0.0108657645792252 0.121679250058042 0.119519183763006
ARFGAP2 0.279556384879889 0.0801022878336638 0.199454097046225 NA 0.119351809212561
CDH10 0.147908660695277 0.0143602027610823 0.115541633247271 0.0180068246869234 0.119188255173112
MOCS3 0.148590007791196 0.0147030164513827 0.0169186691268519 0.116968322212961 0.11918397488843
CDK5 0.150673144431152 0.0163686554225774 0.0857089599079844 0.0485955291005906 0.117935833585998
GPR176 0.142826112778671 0.0124744787148495 0.112412886744643 0.017938747319179 0.117877155348973
ITGB8 0.146988195733127 0.0146332410089775 NA 0.13235495472415 0.117721713715172
NDUFA12 0.144517236665231 0.0136070715762239 0.0129093190053583 0.118000846083649 0.117303093512783
POLR1C 0.139046575607801 0.0108959541316962 0.0273323167723334 0.100818304703771 0.117254667344408
TSPAN18 0.138014817499596 0.0105681081787182 NA 0.127446709320878 0.11687860114216
DDR2 0.140949729362453 0.0120363906538743 0.108737422098892 0.0201759166096871 0.116876948054705
ADNP 0.14680894486836 0.0153076203324246 0.104302691824036 0.0271986327118997 0.116193704203511
KLHL23 0.151839749519107 0.0179364835238297 NA 0.133903265995277 0.115966782471447
CNKSR1 0.151382919405381 0.0178015943056614 0.13358132509972 NA 0.115779730794059
KCNK2 0.147126281206244 0.0157617327533819 0.131364548452862 NA 0.11560281569948
SLC38A7 0.239270177289756 0.0619412873229852 0.0109844620026226 0.166344427964148 0.115387602643785
TRABD 0.131306563024561 0.00820826094513294 0.123098302079428 NA 0.114890041134295
KHDRBS3 0.167006809430352 0.0260841865172018 0.123250587144655 0.0176720357684955 0.114838436395949
RCBTB1 0.447975894626299 0.16658110393735 0.255963768818651 0.0254310218702976 0.114813686751599
CHST10 0.160220792523296 0.0227886838668263 0.0126089670157992 0.124823141640671 0.114643424789644
CHRNA5 0.136288565746296 0.010999641714313 0.0199390144423981 0.105349909589585 0.11428928231767
COMMD10 0.149269260188019 0.0177879815346346 0.0294084750365903 0.102072803616794 0.11369329711875
DDX10 0.137675062998558 0.012146304080234 0.0363131211034631 0.0892156378148609 0.11338245483809
ABCC8 0.143012822067182 0.0151696547109181 0.108044121474951 0.0197990458813129 0.112673512645346
CA8 0.156232961973832 0.0219559813040722 0.108202868621287 0.0260741120484731 0.112320999365688
MYSM1 0.147735666270883 0.0177646183492501 0.0119104158727532 0.11806063204888 0.112206429572383
SLC30A9 0.140491827786789 0.0142916533120148 0.0270790105858662 0.0991211638889076 0.111908521162759
C12orf60 0.138530438814293 0.0133255105821243 0.107742571396966 0.017462356835203 0.111879417650045
RPL32 0.150610353524959 0.0194718977825007 0.110179906168661 0.0209585495737977 0.111666557959958
SRP19 0.139792784126667 0.014352662783931 0.0928359087663571 0.0326042125763791 0.111087458558805
RUBCNL 0.186595466918175 0.037988886325932 0.0151841910211126 0.13342238957113 0.110617694266311
CAPRIN2 0.135490746214968 0.0131209235940963 0.0649547417190854 0.0574150809017864 0.109248899026775
LMNB1 0.132490319508591 0.0117083766165939 0.0101081093862245 0.110673833505773 0.109073566275404
THEM6 0.13967547918618 0.0153139760799804 0.0495237113989528 0.0748377917072466 0.109047527026219
NCEH1 0.209046037394483 0.0500830892056778 0.0437164077598374 0.115246540428968 0.108879858983128
ALG8 0.459737660955589 0.175492410931805 0.125038526680641 0.159206723343143 0.108752839091979
TIMM10B 0.140691301092702 0.0161679558841312 0.103407955646703 0.0211153895618676 0.108355389324439
GDI2 0.136839231597432 0.0147044133353751 0.0399713644695998 0.0821634537924574 0.107430404926682
CCNT2 0.156096035959898 0.0243788606947466 0.0999381081014515 0.0317790671637004 0.107338314570405
AHR 0.1433969429064 0.0180559970112344 0.0133908682991784 0.111950077595987 0.107284948883931
ACOT13 0.145876735091756 0.0194814974793698 0.100982577923306 0.0254126596890807 0.106913740133017
EFNA5 0.140014569242218 0.0166104276080793 0.00704450760071584 0.116359634033423 0.10679371402606
LEMD2 0.166033859373596 0.0296571861566436 0.00929765188164444 0.127079021335308 0.106719487060309
NAP1L4 0.169918371550102 0.0316442418906915 0.0130856074612243 0.125188522198186 0.106629887768719
PNP 0.148518265735503 0.021055892327657 0.106430123969561 0.0210322494382846 0.106406481080189
ARHGAP18 0.14747452762675 0.0206926252881277 0.0277602121721594 0.0990216901664624 0.106089277050494
ASPSCR1 0.150107049703844 0.0220248399964713 0.0388780790501798 0.0892041306571932 0.106057369710902
PACSIN2 0.383881452758691 0.138954748236129 0.0416322054390538 0.203294499083508 0.105971956286433
RIPK1 0.15313939284573 0.0236141275322216 NA 0.129525265313508 0.105911137781286
ZNF106 0.139773382477894 0.0169956794454051 0.104735284619256 0.0180424184132331 0.105782023587084
ALDH4A1 0.138765461578976 0.0166167380497602 0.101314148944895 0.020834574584321 0.105531985479456
RARS2 0.174328581918338 0.0346441223384824 0.0142237073108398 0.125460752269016 0.105040337241373
NCBP1 0.162329799725088 0.0286725894081349 0.0143601015110221 0.119297108805931 0.104984620908818
STAC 0.128669019323088 0.0121593933420038 0.0699583005704491 0.0465513254106353 0.104350232639081
CTXN1 0.140663807326495 0.0181911442260621 0.0135633463178724 0.108909316782561 0.104281518874371
ENOX1 0.128829554449429 0.0124842083948375 0.00961433073100915 0.106731015323582 0.103861137659754
UBAP2 0.129380038032886 0.0130052809075321 0.0252310477300568 0.091143709395297 0.103369476217822
CTPS1 0.127760237007842 0.0122396191856948 0.0974298932196469 0.0180907246025002 0.103280998636452
PITPNC1 0.161469592634911 0.0293200989614383 0.110289714168131 0.0218597795053419 0.102829394712035
NUCB2 0.12149205180932 0.01022101693178 NA 0.11127103487754 0.10105001794576
RORA 0.123904094464554 0.0114288412788264 0.00997503687228263 0.102500216313445 0.101046411906901
RPS8 0.132357525346151 0.0158215915764213 0.0852478036941727 0.0312881300755569 0.100714342193308
WDR17 0.122474326441094 0.0109188055630924 0.097286304963062 0.0142692159149396 0.100636715314909
MAP3K21 0.130430585129207 0.0149420051986529 0.0452509313723929 0.0702376485581617 0.100546574731902
SH2D4A 0.133743408220505 0.0167639279176471 0.08760234226662 0.0293771380362382 0.100215552385211
NDUFS5 0.124964353580263 0.0124591839641104 0.0484954495257293 0.0640097200904234 0.100045985652042
TRMT112 0.12616651364328 0.0133177469730895 NA 0.112848766670191 0.0995310196971015
NUP54 0.130367809346913 0.015575806876248 0.0195305439748632 0.095261458495802 0.0992161955944172
KCNAB3 0.130046460059059 0.015522685123616 0.114523774935443 NA 0.099001089811827
NKIRAS1 0.151115594008475 0.0261398489114342 0.114021740425497 0.0109540046715438 0.0988358961856066
COL4A4 0.129165303349102 0.0152085261945001 0.0935013555373951 0.0204554216172064 0.0987482509601014
PALD1 0.129702611982476 0.0156505133992195 0.012745997438888 0.101306101144368 0.0984015851840365
ZNF883 0.156689461820561 0.0293105883346301 0.0499434719663088 0.0774354015196224 0.0980682851513011
SPAG16 0.271183400674237 0.0866553174262079 0.0726421892943976 0.111885893953631 0.0978727658218207
SETD3 0.124603477312211 0.0136164785061852 0.00879936044276319 0.102187638363263 0.097370520299841
FADS2 0.127654144402276 0.0153886672242493 0.112265477178027 NA 0.0968768099537777
C22orf42 0.128128094313886 0.0157257564768065 NA 0.11240233783708 0.0966765813602735
ZDHHC21 0.20338687938029 0.0534710650247577 NA 0.149915814355532 0.0964447493307743
SNX19 0.423973153308809 0.163765005692914 0.0504814345081931 0.209726713107702 0.0964431419229811
TLCD3A 0.126855424854324 0.01533786220209 0.0620522044036067 0.0494653582486269 0.0961797004501436
ZNF354C 0.266019818089425 0.0849384814654959 0.0712190127518569 0.109862323872072 0.096142855158433
HS3ST4 0.129230379171994 0.0165715924698944 NA 0.1126587867021 0.0960871942322056
PPIL6 0.11742377514521 0.0107539325518389 0.00845315751349951 0.0982166850798715 0.0959159100415321
GLRX2 0.254824397304177 0.0795114415009395 0.0106669519309012 0.164646003872336 0.0958015143022977
SRP54 0.121895783962302 0.0130760617296519 0.10881972223265 NA 0.0957436605029981
RAB11A 0.126866826350551 0.0156387466868468 0.0891499579322286 0.0220781217314755 0.0955893329768573
FIG4 0.141452833259127 0.0229571402829123 0.0161900789871691 0.102305613989046 0.0955385526933028
TINF2 0.152256207336304 0.0285892912804945 0.0523612729969686 0.0713056430588412 0.0950776247753153
INS 0.126356271374408 0.0157420411973975 0.0219981967258082 0.0886160334512026 0.0948721889796133
RPL27A 0.202328894314801 0.0537310505507018 0.0196513785110942 0.128946465253005 0.0948667932133974
TUBB2A 0.124671776124234 0.0149366440216099 0.0127846039446632 0.0969505281579612 0.0947984880810145
SLC20A2 0.121470150844016 0.0133618662245134 0.0718624576087917 0.036245827010711 0.0947464183949893
IRS1 0.148610824484427 0.0274364471792724 0.0474940477413631 0.0736803295637911 0.0937379301258818
GABRG2 0.157634287035798 0.0320976837464581 0.0906111069519138 0.0349254963374257 0.0934389195428814
CEP120 0.121279338836633 0.0140720564396438 0.0125478264584286 0.0946594559385607 0.0931352259573455
MTHFSD 0.1395788188935 0.0233946868218047 0.0116878110735433 0.104496320998152 0.0927894452498906
NOL11 0.129372420093011 0.0183376692258548 0.0260222281354635 0.085012522731693 0.0926970816413017
LIG3 0.123201859529119 0.0154155281769002 0.0422146469298579 0.0655716844223608 0.0923708031753185
LBR 0.15217727812078 0.029950358844605 0.0230778656906159 0.0991490535855591 0.09227656043157
CEP89 0.12515014556959 0.0165330693972383 0.0908395169748877 0.017777559197464 0.0920840067751134
TRPV1 0.155434508431798 0.0316766840597696 0.0174874781131544 0.106270346258874 0.0920811403122588
TMEM63B 0.123369196494972 0.0156628321912765 0.0382156722313308 0.0694906920723648 0.0920435321124191
ABTB2 0.123197680312521 0.0156238571527534 0.0880702297705447 0.0195035933892226 0.0919499660070139
CNN3 0.233201293129777 0.0706331234127587 0.0147122075639933 0.147855962153025 0.0919350463042596
GPR12 0.126222887500659 0.0171599901698987 0.0389917711236337 0.0700711262071261 0.0919029071608611
SMC2 0.120815068915128 0.0145461263507246 0.0278139723200633 0.0784549702443403 0.091722816213679
SPAG9 0.185312661750858 0.04689900829462 0.114324205764141 0.0240894476920971 0.0915146451616181
ZSCAN5A 0.118490392529462 0.0135132054006403 0.0175217494166443 0.0874554377121772 0.0914639817281812
MYRFL 0.252402356079259 0.0805781085873395 0.0675419545850475 0.104282292906872 0.09124613890458
ZNHIT2 0.102960439811278 0.00609365268060369 0.0436798492227829 0.0531869379078919 0.0907731344500711
MRPL27 0.115600473486605 0.0125107752786057 0.0135837920670631 0.0895059061409358 0.0905789229293932
PTRH1 0.10845734777286 0.00899453635416125 NA 0.0994628114186986 0.0904682750645374
ADAMTS12 0.120402486685236 0.0150311441921535 0.0123318789359296 0.093039463557153 0.0903401983009291
RGS8 0.116982300834562 0.0134369948310041 0.0232378572343297 0.0803074487692286 0.0901083111725542
BCAR3 0.119206544459922 0.0148027357358584 0.0518675120830653 0.0525362966409981 0.089601072988205
MBNL1 0.116500970250775 0.0135064685388084 0.015302388281048 0.087692113430919 0.0894880331731586
KRBA2 0.129510533928849 0.0201403769789805 0.0799448430226004 0.0294253139272682 0.0892297799708881
ARSB 0.125754833078309 0.0182690726344585 0.00991101840450126 0.0975747420393491 0.0892166878093919
RTN2 0.120694021286586 0.0158889612790531 0.0189659623317139 0.0858390976758191 0.0889160987284799
ALDH8A1 0.134047866540904 0.0225824841423246 0.039681565640702 0.0717838167578772 0.0888828982562546
C2CD5 0.113681449483138 0.012437893801627 0.101243555681511 NA 0.088805661879884
ZNF75A 0.120405842687744 0.0159281806646608 0.0129629771292539 0.0915146848938296 0.0885494813584227
SLC46A3 0.122589749935095 0.0171064035345606 0.0168237012731771 0.0886596451273578 0.0883769428659743
COX6B1 0.122536778993864 0.0170852613698249 0.082623859372899 0.0228276582511399 0.088366256254214
RAB11FIP4 0.122614641916943 0.0172567017848461 0.0151924130998375 0.0901655270322594 0.0881012383472508
MACC1 0.119099904232117 0.0155020481505976 0.0103659933510823 0.0932318627304376 0.0880958079309223
THOC5 0.201855234391981 0.0569529064007109 0.129910373132486 0.0149919548587845 0.0879494215905596
AP5S1 0.228713393524238 0.0705443410613031 0.103680328819755 0.0544887236431797 0.0876247114016316
TTC3 0.270152662923362 0.0913438435746862 0.0672874652719699 0.111521354076706 0.0874649757739897
TIMP3 0.119215219143457 0.0159416479258094 0.103273571217648 NA 0.0873319232918386
CLSTN3 0.122263712559143 0.0174745347127635 NA 0.104789177846379 0.0873146431336155
MAPK13 0.120819094169518 0.0167907907917021 0.0373386057737917 0.0666896976040241 0.0872375125861137
ITSN2 0.143070700876228 0.0279558816956593 0.0162835869353889 0.0988312322451795 0.0871589374849091
LRIG1 0.14224500944932 0.0276551194901933 0.011299163437097 0.10329072652203 0.0869347704689337
LMBRD2 0.13296190871761 0.0230157096382433 0.0581349457155619 0.0518112533638051 0.0869304894411237
TECTA 0.11819224728364 0.0156806534761316 0.0144696133532175 0.0880419804542907 0.0868309403313766
PIM1 0.115960863988346 0.0145952741087321 0.0796863873635476 0.0216792025160663 0.0867703157708818
WDR1 0.116771121441297 0.015067155622186 0.080473852117384 0.0212301137017267 0.0866368101969247
OPTN 0.113215665102535 0.0135396218610735 0.0792588635647341 0.0204171796767273 0.0861364213803879
COL26A1 0.107489978869548 0.0108012071462744 0.0316935305794941 0.0649952411437796 0.0858875645769993
ASAH1 0.117443841388201 0.0158502427640361 0.0654871574166841 0.0361064412074812 0.0857433558601292
CHD7 0.109761358749476 0.0121685415148416 0.0606265318341399 0.036966285400495 0.0854242757197933
CCNI 0.124073695119698 0.0193514781904804 0.0864201509357513 0.018302065993466 0.0853707387387369
KIAA1549 0.107184785139997 0.0109339180693264 0.0389191690904495 0.0573316979802216 0.0853169490013447
CAT 0.120807572700403 0.0179065269787251 0.0217458301073767 0.081155215614301 0.0849945187429526
HMX3 0.117650322869408 0.0163488152232828 0.032819756639925 0.0684817510062 0.0849526924228422
XPNPEP3 0.0956140588130855 0.00537345344920248 0.00404974258431823 0.0861908627795648 0.0848671519146805
ETS2 0.120904003780429 0.0181002506268178 0.0221676804326678 0.0806360727209429 0.0847035025267929
ITIH2 0.115478906200246 0.0153954567276812 0.0135482283713427 0.0865352211012219 0.0846879927448834
MRPS11 0.111069023799989 0.0132619365670457 0.0381907962259723 0.0596162910069706 0.0845451506658972
STMN1 0.11855528316952 0.0171453391278353 0.0116038404835955 0.0898061035580889 0.0842646049138491
GPAT4 0.110470460109904 0.0131425344376865 0.0295735411699277 0.06775438450229 0.0841853912345312
MARK4 0.11604585995418 0.0160686454077187 0.0596454282532311 0.0403317862932298 0.0839085691387422
ZNF554 0.135626453696121 0.0259544556929715 0.0843132977639582 0.0253587002391911 0.0837175423101778
A3GALT2 0.139443744761092 0.0280132499282836 0.0749304889654339 0.0365000058673741 0.0834172449045244
